city,job_title,company,salary,location,experience,education,industry,salary_numeric,edu_code,exp_code
广州,java开发工程师,广东安居宝数码科技股份有限公司,1.1-1.5万,广州,1-3年,本科,电子技术/半导体/集成电路,13.0,2.0,2.0
广州,数据治理工程师(J11524),广州明珞股份有限公司,1.5-2.5万,广州,3-5年,本科,汽车研发/制造,20.0,2.0,3.0
北京,数据分析师（SAS/R/Python）,北京裕荣医学数据科技有限公司,1-2万·13薪,北京,1-3年,本科,医疗/护理/卫生,16.25,2.0,2.0
北京,数据分析师,北京信永方略管理咨询有限责任公司,7.5千-1.3万,北京,1-3年,本科,专业服务(咨询、人力资源、财会),10.25,2.0,2.0
北京,数据分析师+饭补+五险一金,北京欧兴科技有限公司,6-8千,北京,无经验,本科,电子技术/半导体/集成电路,7.0,2.0,1.0
北京,Java研发岗,阳光数智科技有限责任公司,1-2万,北京,5-10年,本科,计算机服务,15.0,2.0,4.0
北京,python大数据工程师(数据采集岗),北京远大创新科技有限公司,1-1.2万,北京,1-3年,本科,电子/半导体/集成电路,11.0,2.0,2.0
北京,数据分析实习生,美团,4-6千,北京,无经验,,在线生活服务(O2O),5.0,2.0,1.0
北京,数据分析师-有经验者优先,上海学获帮教育科技有限公司,1.2-2.3万,北京,1-3年,本科,教育/培训/院校,17.5,2.0,2.0
北京,Python初级大数据开发工程师,北京远大创新科技有限公司,1-1.5万·13薪,北京,1-3年,本科,电子/半导体/集成电路,13.541666666666666,2.0,2.0
北京,数据分析师,北京牡丹电子集团有限责任公司,1.3-2.5万·13薪,北京,1-3年,硕士,云计算/大数据丨网络/信息安全丨计算机服务,20.583333333333332,3.0,2.0
北京,AI应用开发工程师（Python方向 / Entry Level）,北京华夏晓能石油技术有限公司,1-2万,北京,无经验,本科,其他专业服务,15.0,2.0,1.0
北京,网管数据分析和网络测量研发岗,清华大学,8千-1万·14薪,北京,1-3年,本科,政府/公共事业,10.5,2.0,2.0
北京,SFE数据分析专员/主管(J11947),贝达药业股份有限公司,7千-1万,北京,1-3年,本科,制药/生物工程,8.5,2.0,2.0
北京,数据分析工程师,杰普（上海）企业管理咨询有限公司,1.1-1.3万,北京,1-3年,本科,银行,12.000000000000002,2.0,2.0
北京,python开发工程师,中盈优创资讯科技有限公司,6-9千,北京,1-3年,本科,通信/网络设备丨计算机软件丨计算机服务,7.5,2.0,2.0
北京,车险经营数据分析师(J10317),现代财产保险（中国）有限公司,2-2.7万,北京,3-5年,本科,保险,23.5,2.0,3.0
北京,产品经理（数据运营）数据分析,前锦网络信息技术（上海）有限公司,3-5万,北京,1-3年,本科,人力资源服务,40.0,2.0,2.0
北京,数据分析与管理工程师,恒星力量（北京）科技有限公司,1-1.8万·14薪,北京,3-5年,本科,新能源,16.333333333333332,2.0,3.0
北京,爬虫Python开发工程师,美速通商务咨询（上海）有限公司北京分公司,1-2万,北京,1-3年,大专,公关/市场推广/会展,15.0,1.0,2.0
北京,python开发工程师（自研）,南京拾柴信息科技有限公司,1-1.5万,北京,1-3年,大专,计算机软件,12.5,1.0,2.0
北京,运维工程师,中讯邮电咨询设计院有限公司智联（广州）分公司,15-20万/年,北京,1-3年,本科,通信/网络设备,14.583333333333334,2.0,2.0
北京,SFE数据分析专员/主管(J11947),贝达药业股份有限公司,7千-1万,北京,1-3年,本科,制药/生物工程,8.5,2.0,2.0
北京,高级python开发工程师,北京国信博飞科技发展有限公司,1.5-2万,北京,1-3年,本科,计算机软件,17.5,2.0,2.0
北京,高级产品工程师（北京）,凯通科技股份有限公司,2-3万,北京,3-5年,本科,计算机软件丨人工智能,25.0,2.0,3.0
北京,电生理数据分析师-析芒,广东粤港澳大湾区协同创新研究院,1.5-2.5万,北京,无经验,硕士,学术/科研,20.0,3.0,1.0
北京,临床数据分析岗(J52638),京东方科技集团股份有限公司,2-3万,北京,5-10年,硕士,电子/半导体/集成电路,25.0,3.0,4.0
北京,数据分析实习生,美团,4-6千,北京,无经验,,在线生活服务(O2O),5.0,2.0,1.0
北京,软件开发工程师,深圳华大基因股份有限公司,1.2-1.8万,北京,1-3年,本科,制药/生物工程,15.0,2.0,2.0
北京,量化python开发,北京福瑞私募基金管理有限公司,8千-1.5万,北京,无经验,本科,金融/投资/证券,11.5,2.0,1.0
北京,Python工业智能算法工程师,和尘自仪（嘉兴）科技有限公司,1.5-3万·13薪,北京,1-3年,本科,计算机软件丨计算机硬件丨电子/半导体/集成电路,24.375,2.0,2.0
北京,知识图谱算法工程师（Python / 构建与应用方向）,深圳市易立德信息科技有限公司,1.8-2万,北京,1-3年,本科,计算机软件丨网络/信息安全丨计算机服务,19.0,2.0,2.0
北京,测试工程师(J11517),快助（天津）科技有限公司,6-8千,北京,1-3年,本科,企业服务,7.0,2.0,2.0
北京,大气环境监测数据分析师（大气光化学）,无锡中科光电技术有限公司,9千-1.5万·15薪,北京,无经验,硕士,环保,15.0,3.0,1.0
北京,数据工程/数据质量方向,深圳市法本信息技术股份有限公司,1.3-1.4万,北京,1-3年,本科,计算机软件,13.5,2.0,2.0
北京,数据科学工程师（应届管培生）,贝咨曼管理咨询（北京）有限公司,5千-1万,北京,无经验,本科,计算机软件,7.5,2.0,1.0
北京,资源分析与遴选,北京智库泉数据处理有限责任公司,5-8千,北京,1-3年,大专,计算机服务(系统、数据服务、维修),6.5,1.0,2.0
北京,五险一金资源分析与遴选,北京智库泉数据处理有限责任公司,5-8千,北京,1-3年,大专,计算机服务(系统、数据服务、维修),6.5,1.0,2.0
北京,生物信息分析师—NIBS生物信息学中心招聘,北京生命科学研究所,8千-1.6万,北京,1-3年,本科,制药/生物工程,12.0,2.0,2.0
北京,数据需求分析师,中铝数为（成都）科技有限责任公司,2-3.2万,北京,3-5年,本科,人工智能,26.0,2.0,3.0
北京,python大数据工程师(数据采集岗),北京远大创新科技有限公司,1-1.2万,北京,1-3年,本科,电子/半导体/集成电路,11.0,2.0,2.0
北京,Ai数据工程师,顺鑫（北京）国际贸易有限公司,8千-1.2万·14薪,北京,无经验,本科,贸易/进出口,11.666666666666666,2.0,1.0
北京,数据工程师（AI方向）,北京市晟名宽科技发展有限公司,9千-1万,北京,1-3年,本科,化工,9.5,2.0,2.0
北京,水利造价工程师,北京城建华晟交通建设有限公司,9千-1.5万,北京,3-5年,本科,工程施工,12.0,2.0,3.0
北京,大数据工程师,中博信息技术研究院有限公司,1-2万,北京,1-3年,本科,计算机软件,15.0,2.0,2.0
北京,大数据工程师,北京国信博飞科技发展有限公司,1-2万,北京,1-3年,本科,计算机软件,15.0,2.0,2.0
北京,产品管理工程师 - ATV,安富利电子（上海）有限公司,1.8-2.5万·13薪,北京,3-5年,本科,电子/半导体/集成电路,23.291666666666668,2.0,3.0
北京,运维工程师,中讯邮电咨询设计院有限公司智联（广州）分公司,15-20万/年,北京,1-3年,本科,通信/网络设备,14.583333333333334,2.0,2.0
北京,Python初级大数据开发工程师,北京远大创新科技有限公司,1-1.5万·13薪,北京,1-3年,本科,电子/半导体/集成电路,13.541666666666666,2.0,2.0
北京,售前技术支持工程师,百信信息技术有限公司,1.5-1.8万·15薪,北京,3-5年,本科,计算机硬件,20.625,2.0,3.0
北京,开闭件数据工程师,上海博挚汽车设计有限公司,2-2.8万,,3-5年,大专,其他行业,24.0,1.0,3.0
北京,通信技术工程师,北京蜜熊科技有限公司,9千-1.1万,北京,1-3年,本科,计算机软件,10.0,2.0,2.0
北京,信息化管理岗主管,北京重型电机厂有限责任公司,1.2-1.5万,北京,1-3年,本科,网络/信息安全,13.5,2.0,2.0
北京,白车身数据工程师,上海博挚汽车设计有限公司,2.2-2.8万,北京,3-5年,大专,其他行业,25.0,1.0,3.0
北京,雷达工程师,旻为（苏州）信息科技有限公司,2.2-3.8万·14薪,北京,1-3年,本科,汽车零部件,35.0,2.0,2.0
北京,嵌入式研发工程师,上海量安智联科技有限公司,1.5-2.5万,北京,1-3年,本科,人工智能,20.0,2.0,2.0
北京,Linux驱动开发工程师,上海哈明科贸有限公司,2-4万·14薪,北京,1-3年,本科,日化/化妆品,35.0,2.0,2.0
北京,偶联工艺工程师,北京诺诚健华医药科技有限公司,1-1.5万,北京,1-3年,本科,制药/生物工程,12.5,2.0,2.0
北京,测试工程师(J11517),快助（天津）科技有限公司,6-8千,北京,1-3年,本科,企业服务,7.0,2.0,2.0
北京,ETL 开发工程师 / 数据开发工程师（ETL 方向）,北京万方软件有限公司,8千-1.1万,北京,1-3年,本科,计算机软件,9.5,2.0,2.0
北京,大数据开发工程师,上海学获帮教育科技有限公司,2-2.5万,北京,1-3年,本科,教育/培训/院校,22.5,2.0,2.0
北京,数据开发工程师,北京牡丹电子集团有限责任公司,1.2-2万,北京,1-3年,本科,云计算/大数据丨网络/信息安全丨计算机服务,16.0,2.0,2.0
北京,数据ETL工程师,北京浩星科技有限公司,1.2-1.8万,北京,3-5年,本科,计算机软件,15.0,2.0,3.0
北京,数据开发工程师,中国软件与技术服务股份有限公司,1.2-1.6万·13薪,北京,3-5年,本科,计算机软件,15.166666666666666,2.0,3.0
北京,数据研发工程师,中京保安服务（北京）有限公司湖北分公司,1.2-2.4万,北京,1-3年,本科,新零售丨新媒体丨计算机软件,18.0,2.0,2.0
北京,大数据开发工程师(J20880),阳光数智科技有限责任公司,1.8-3万,北京,1-3年,本科,计算机服务,24.0,2.0,2.0
北京,数据科学工程师（应届管培生）,贝咨曼管理咨询（北京）有限公司,5千-1万,北京,无经验,本科,计算机软件,7.5,2.0,1.0
北京,大数据平台开发工程师(J10846),北京万方数据股份有限公司,1.2-1.8万,北京,3年,本科,计算机服务,15.0,2.0,1.0
北京,数据治理岗,北京万方软件有限公司,1-1.5万,北京,无经验,本科,计算机软件,12.5,2.0,1.0
北京,数据要素解决方案工程师,江苏基久网络科技有限公司南京分公司,7千-1万,北京,3-5年,大专,通信/网络设备丨计算机服务丨网络/信息安全,8.5,1.0,3.0
北京,数据分析工程师,杰普（上海）企业管理咨询有限公司,1.1-1.3万,北京,1-3年,本科,银行,12.000000000000002,2.0,2.0
北京,高级数据研发工程师,北京牡丹电子集团有限责任公司,2.5-3.5万,北京,3-5年,本科,云计算/大数据丨网络/信息安全丨计算机服务,30.0,2.0,3.0
北京,AI算法工程师（产业大数据方向）,中泰赋能产业发展有限公司,1-1.5万,北京,1-3年,硕士,其他行业,12.5,3.0,2.0
北京,大数据开发工程师,安徽讯飞至悦科技有限公司,2-3万·14薪,北京,1-3年,本科,计算机软件,29.166666666666668,2.0,2.0
北京,风险模型开发工程师,广东广信通信服务有限公司,1.2-1.8万,北京,3-5年,本科,电子商务,15.0,2.0,3.0
北京,数据分析与管理工程师,恒星力量（北京）科技有限公司,1-1.8万·14薪,北京,3-5年,本科,新能源,16.333333333333332,2.0,3.0
北京,数据出版工程师,北京人报联合市场信息中心,8千-1.2万,北京,3-5年,本科,计算机软件,10.0,2.0,3.0
北京,数据治理工程师,北京纵横机电科技有限公司,30-35万/年,北京,无经验,硕士,交通/运输/客运,27.083333333333332,3.0,1.0
北京,数据分析工程师（北京）,中科仪（广州）半导体设备有限责任公司,8千-1.2万·13薪,北京,1-3年,本科,机械/设备/重工,10.833333333333334,2.0,2.0
北京,机器学习工程师（物理仿真）(J10037),上海索辰信息科技股份有限公司,2.5-4万,北京,无经验,博士,人工智能,32.5,4.0,1.0
北京,AI大模型应用开发工程师,中再保数字科技有限责任公司,20-40万/年,北京,无经验,硕士,计算机服务(系统、数据服务、维修),25.0,3.0,1.0
北京,Java研发岗,阳光数智科技有限责任公司,1-2万,北京,5-10年,本科,计算机服务,15.0,2.0,4.0
北京,nlp工程师,重庆逐浪奔永人才科技有限公司,40-50万/年,重庆,无经验,本科,其他行业,37.5,2.0,1.0
北京,人工智能算法工程师,璞华国际科技（武汉）有限公司,1.5-3万,北京,1-3年,硕士,计算机软件,22.5,3.0,2.0
北京,人工智能算法工程师（大模型）,北京贝瑞和康生物技术有限公司,1.6-2.3万,北京,1-3年,硕士,制药/生物工程,19.5,3.0,2.0
北京,语音交互大模型算法实习生-Seed大模型人才实习,字节跳动,8千-1.2万,北京,无经验,硕士,互联网/电子商务,10.0,3.0,1.0
北京,语音大模型算法实习生-Seed大模型人才实习,字节跳动,8千-1.2万,北京,无经验,硕士,互联网/电子商务,10.0,3.0,1.0
北京,语音大模型算法实习生-Seed,字节跳动,8千-1.2万,北京,无经验,硕士,互联网/电子商务,10.0,3.0,1.0
北京,语音算法实习生-Seed大模型人才实习,字节跳动,8千-1.2万,北京,无经验,硕士,互联网/电子商务,10.0,3.0,1.0
北京,语音大模型算法实习生-Seed,字节跳动,6千-1万,北京,无经验,硕士,互联网/电子商务,8.0,3.0,1.0
北京,Python工业智能算法工程师,和尘自仪（嘉兴）科技有限公司,1.5-3万·13薪,北京,1-3年,本科,计算机软件丨计算机硬件丨电子/半导体/集成电路,24.375,2.0,2.0
北京,语音交互大模型算法实习生-Seed,字节跳动,6千-1万,北京,无经验,硕士,互联网/电子商务,8.0,3.0,1.0
北京,语音交互大模型算法实习生-Seed,字节跳动,6千-1万,北京,无经验,硕士,互联网/电子商务,8.0,3.0,1.0
北京,语音算法实习生-Seed,字节跳动,6千-1万,北京,无经验,硕士,互联网/电子商务,8.0,3.0,1.0
北京,语音算法实习生-Seed,字节跳动,6千-1万,北京,无经验,硕士,互联网/电子商务,8.0,3.0,1.0
北京,算法工程师-地理位置中台（北京/上海/深圳）,字节跳动,2.6-4.5万,北京,5-10年,本科,互联网/电子商务,35.5,2.0,4.0
北京,AI老师,大鸣教育科技（北京）有限公司,2-4千,北京,1-3年,本科,教育/培训/院校,3.0,2.0,2.0
北京,算法工程师-地理位置中台（北京/上海/深圳）,字节跳动,2.6-4.5万,北京,5-10年,本科,互联网/电子商务,35.5,2.0,4.0
北京,算法工程师（路网数据方向）-地理位置中台,字节跳动,2.6-4.5万,北京,5-10年,本科,互联网/电子商务,35.5,2.0,4.0
北京,AI Agent评测,上海易科登瀛智能科技有限公司,1.2-1.6万,北京,1-3年,本科,旅游丨餐饮丨休闲/娱乐,14.0,2.0,2.0
北京,AI 专员,广州莱佛士设计培训学院,9千-1万,北京,1-3年,本科,教育/培训/院校,9.5,2.0,2.0
北京,AI赋能专家/Proactive Help Desk,穆氏建筑设计（上海）有限公司,1.5-2.5万,北京,3-5年,本科,建筑设计丨装修装饰丨工程施工,20.0,2.0,3.0
北京,ITIS部门负责人（北京）,中盈优创资讯科技有限公司,1.5-2.5万,北京,1-3年,本科,通信/网络设备丨计算机软件丨计算机服务,20.0,2.0,2.0
北京,深度学习图像算法工程师（北京）,深圳中科飞测科技股份有限公司,2.5-5万·14薪,北京,无经验,硕士,电子/半导体/集成电路,43.75,3.0,1.0
北京,智能体开发工程师,北京天舟上元信息技术有限公司,1.6-3万,北京,1-3年,本科,计算机软件,23.0,2.0,2.0
北京,豆包AI大模型语音平台研发实习生-Data语音,字节跳动,6千-1万,北京,无经验,本科,互联网/电子商务,8.0,2.0,1.0
北京,人工智能应用开发工程师,贝咨曼管理咨询（北京）有限公司,2-2.5万,北京,1-3年,本科,计算机软件,22.5,2.0,2.0
北京,算法工程师,北京市计算中心有限公司,1.2-1.8万,北京,1-3年,本科,人工智能丨计算机软件,15.0,2.0,2.0
